fase,Entrada_data,Admissão_data,Anúncio_data,Baixacomissãoparadiscussão_data,Apreciação_data,Votaçãonageneralidade_data,Baixacomissãoespecialidade_data,Votaçãofinalglobal_data,iniNr,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniEventos,iniAutorDeputados,iniAutorGruposParlamentares,idCadastro,nome,GP,depCPDes,Publicação_data,EnvioàComissãoparafixaçãodaRedaçãofinal_data,peticoes,VotaçãoDeliberação_data,ResoluçãoPublicaçãoDAR_data,EnvioINCM_data,ResoluçãodaARPublicaçãoDR_data,Retiradadainiciativa_data,iniObs,iniTextoSubstCampo,iniAnexos,Baixacomissãodistribuiçãoinicialgeneralidade_data,Discussãogeneralidade_data,Requerimento_data,DecretoPublicação_data,Envioparapromulgação_data,Promulgação_data,Referenda_data,LeiPublicaçãoDR_data,AudiçãopromovidapeloPARparaaALRAA_data,AudiçãopromovidapeloPARparaaALRAM_data,AudiçãopromovidapeloPARparaoGovernodaRAA_data,AudiçãopromovidapeloPARparaoGovernodaRAM_data,ParecerdaALRAM_data,ParecerdoGovernodaRAA_data,ParecerdaALRAA_data,PublicaçãoemSeparata_data,ParecerdoGovernodaRAM_data,NovaaudiçãopromovidapeloPARparaoGovernodaRAA_data,RequerimentoBaixaComissãosemVotaçãoGeneralidade_data,Novaapreciaçãocomissãogeneralidade_data,iniciativasOriginadas,DeliberaçãoPublicaçãoDAR_data,AdmissãoPropostadeAlteração_data,ApreciaçãodeDecretoLei_data,Votaçãonaespecialidade_data,VetoReceção_data,VetoLeitura_data,VetoPublicação_data,AdmissãoPropostadeAlteraçãodecreto_data,Reapreciaçãododecreto_data,Votaçãonovodecreto_data,Decreto2ªversãoPublicação_data,Envioparapromulgação2ªversão_data,Promulgação2ªversão_data,Referenda2ªversão_data,EnvioINCM2ªversão_data,Requerimentodispensaredaçãofinal_data,leg
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,7343,Carlos Guimarães Pinto,IL,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,7339,Joana Cordeiro,IL,Setúbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,8343,Jorge Miguel Teixeira,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,7973,Mariana Leitão,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,8636,Mário Amorim Lopes,IL,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,9428,Miguel Rangel,IL,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,6945,Rodrigo Saraiva,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-26,2025-07-01,2025-07-02,2025-07-01,2025-07-03,2025-07-04,,,82,R,Projeto de Resolução,XVII,1,2025-06-03,A emergência na consolidação de aprendizagens,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d3159574d324d6d56694c544d784e6d51744e4467314e4331684d4445334c57566a5a6d56694e6a426c5954557a4d79356b62324e34&fich=c5ac62eb-316d-4854-a017-ecfeb60ea533.docx&Inline=true,315167,,,,,7331,Rui Rocha,IL,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,7339,Joana Cordeiro,IL,Setúbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,8246,Angélique Da Teresa,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,7343,Carlos Guimarães Pinto,IL,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,8343,Jorge Miguel Teixeira,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,7973,Mariana Leitão,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,8636,Mário Amorim Lopes,IL,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,9428,Miguel Rangel,IL,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,6945,Rodrigo Saraiva,IL,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-20,2025-06-25,2025-06-26,2025-06-27,,,,,49,R,Projeto de Resolução,XVII,1,2025-06-03,Trazer a gestão pública das Unidades de Saúde EPE para o século XXI,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e6a5a6a55795a6a41314c5455354e6a51744e44646c597931694e574d794c5463784f5446684d6a6b78595451354f43356b62324e34&fich=ccf52f05-5964-47ec-b5c2-7191a291a498.docx&Inline=true,315115,,,,,7331,Rui Rocha,IL,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-07-04,2025-07-09,2025-07-09,2025-07-09,,2025-09-19,,,139,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo o reforço da oferta pública de residências para estudantes no distrito do Porto,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466c596a42694f44646b4c574d3159574d744e474a694d6930345a5467794c5441315957466d595451354d4449305953356b62324e34&fich=aeb0b87d-c5ac-4bb2-8e82-05aafa49024a.docx&Inline=true,315279,,,,,817,Alfredo Maia,PCP,Porto,,2025-09-24,,2025-09-19,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-07-04,2025-07-09,2025-07-09,2025-07-09,,2025-09-19,,,139,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo o reforço da oferta pública de residências para estudantes no distrito do Porto,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466c596a42694f44646b4c574d3159574d744e474a694d6930345a5467794c5441315957466d595451354d4449305953356b62324e34&fich=aeb0b87d-c5ac-4bb2-8e82-05aafa49024a.docx&Inline=true,315279,,,,,8719,Paulo Raimundo,PCP,Lisboa,,2025-09-24,,2025-09-19,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-07-04,2025-07-09,2025-07-09,2025-07-09,,2025-09-19,,,139,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo o reforço da oferta pública de residências para estudantes no distrito do Porto,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466c596a42694f44646b4c574d3159574d744e474a694d6930345a5467794c5441315957466d595451354d4449305953356b62324e34&fich=aeb0b87d-c5ac-4bb2-8e82-05aafa49024a.docx&Inline=true,315279,,,,,4197,Paula Santos,PCP,Setúbal,,2025-09-24,,2025-09-19,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,7336,Pedro Pinto,CH,Faro,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,7385,Marta Martins da Silva,CH,Lisboa,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,4223,Francisco Gomes,CH,Madeira,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,7948,Carlos Barbosa,CH,Braga,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,8196,Ana Martins,CH,Açores,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-24,2025-06-25,2025-06-26,2025-07-02,,,,,76,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a concretização da ligação marítima entre a Região Autónoma da Madeira e o continente, bem como a sua expansão à Região Autónoma dos Açores e a Marrocos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d7a5a694e4445774c574530596d45744e4746684f4330344d54686b4c575a6b4e4441785a6a49315a5455795a69356b62324e34&fich=7b36b410-a4ba-4aa8-818d-fd401f25e52f.docx&Inline=true,315152,,,,,8359,José Dias Fernandes,CH,Europa,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,,,60,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a medidas de apoio aos doentes com Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45344e575a6d5a4451784c5455774e4745744e4449335a6930355a4751794c5751794d574d775a6a51324d7a4a6a5a53356b62324e34&fich=185ffd41-504a-427f-9dd2-d21c0f4632ce.docx&Inline=true,315128,,,,,6864,Inês de Sousa Real,PAN,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,2025-06-27,,68,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,,7494,Irene Costa,PS,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,2025-06-27,,68,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,,6962,Susana Correia,PS,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,2025-06-27,,68,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,,6934,Mariana Vieira da Silva,PS,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,2025-06-27,,68,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,,6884,Jorge Botelho,PS,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-06-20,2025-06-25,2025-06-26,,2025-06-26,2025-06-27,2025-06-27,,68,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,,4209,Elza Pais,PS,Viseu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
