iniNr,id,Tipo,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniAnexos,iniEventos,fase,iniAutorOutros_sigla,iniAutorOutros_nome,autor,idComissao,nomeComissao,competenteComissao,resultado,reuniao,ausencias,PSD,CH,PS,CDS-PP,IL,L,PCP,BE,PAN,data,unanime,JPP,tipoReuniao,descricao,iniAutorDeputados,iniAutorGruposParlamentares,peticoes,iniTextoSubstCampo,publicacao,iniciativasOrigem,iniciativasOriginadas,ano,leg
295,139897,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que garanta o reconhecimento do tempo de serviço efetivo prestado pelos docentes do ensino superior nas mesmas circunstâncias das previstas no Decreto-Lei n.º 51/2024, de 28 de agosto",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55785a6a49344f54526a4c5455325a5441744e444d784e4331694d4441314c5455355957466c4e6a5a684d4451344f43356b62324e34&fich=51f2894c-56e0-4314-b005-59aae66a0488.docx&Inline=true,315592,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8454,Comissão de Educação e Ciência,S,Aprovado,24,,Contra,A Favor,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-16,,A Favor,RP,,,PS,,,,,,2025,l17
66,139906,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que reponha a justiça e equidade na Carreira Docente,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a417a5a6a55305a5441334c54566b4e6d45744e4467794e6930344e6d55774c5449334f5751354d3255324e6a51775a69356b62324e34&fich=03f54e07-5d6a-4826-86e0-279d93e6640f.docx&Inline=true,315140,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8454,Comissão de Educação e Ciência,S,Aprovado,24,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,Abstenção,Abstenção,A Favor,A Favor,2025-10-16,,A Favor,RP,,,CH,,,,,,2025,l17
258,139901,I,J,Projeto de Lei,XVII,1,2025-06-03,"Aproxima o regime de mobilidade por doença à sua natureza de proteção e equipara a prioridade dos docentes cuidadores de filhos com deficiência profunda, procedendo à alteração do Decreto Lei n.º 41/2022, de 17 de junho (na redação do Decreto Lei n.º 43/2025, de 15 de abril)",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3249774e3245344d4749334c57566c595451744e445179595331694e5455794c5456685a444d325a544a6d4d544d785a43356b62324e34&fich=b07a80b7-eea4-442a-b552-5ad36e2f131d.docx&Inline=true,315688,,,,Votação na generalidade,G,Grupos Parlamentares,JPP,8454,Comissão de Educação e Ciência,S,Rejeitado,24,,Contra,Abstenção,Abstenção,Abstenção,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-10-16,,A Favor,RP,,,JPP,,,,,,2025,l17
271,139925,I,J,Projeto de Lei,XVII,1,2025-06-03,Reforça a proteção dos idosos que sejam vítimas de crimes,SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b784d5451314f44686d4c5751794d7a45744e4751345a5330354e6a67774c5745324d7a64684d6a566c4e7a4d305969356b62324e34&fich=9114588f-d231-4d8e-9680-a637a25e734b.docx&Inline=true,315712,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,A Favor,Contra,Abstenção,Contra,Abstenção,Abstenção,Contra,A Favor,2025-10-17,,A Favor,RP,,,CH,,Substituição do texto a pedido do autor em 2025-10-13.,,,,2025,l17
16,139955,I,P,Proposta de Lei,XVII,1,2025-06-03,"Altera o Código do Imposto sobre o Rendimento das Pessoas Coletivas, reduzindo as taxas gerais de IRC",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a59324e444e6c4d546c6b4c5756695a5455744e444d334e7931684d44426c4c5755354d445a684e4759785a4452695a53356b62324e34&fich=6643e19d-ebe5-4377-a00e-e906a4f1d4be.docx&Inline=true,315386,,,,Requerimento,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Rejeitado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,"O requerimento foi rejeitado, conforme os artigos 156.º e 157.º do Regimento da Assembleia da República",,,,,,,,2025,l17
29,139927,I,P,Proposta de Lei,XVII,1,2025-06-03,"Assegura a execução do Regulamento (UE) 2024/886, no que diz respeito às transferências a crédito imediatas em euros",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6b4d5449344e54677a4c574d30596a41744e4452684d6931685a5749354c5449324d444177596a63334e44646b5979356b62324e34&fich=6d128583-c4b0-44a2-aeb9-26000b7747dc.docx&Inline=true,315536,,,,Votação na generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,Contra,Abstenção,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
318,139932,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Parecer sobre a Proposta de Regulamento do Parlamento Europeu e do Conselho que altera o Regulamento n.º 1141/2014, de 22 de outubro de 2014, relativo ao estatuto e financiamento dos partidos políticos e das fundações políticas europeias (Reformulação) COM(2021) 734",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a51344e5449795a6d59324c574a6d4d5755744e47526d4f4331684e54466c4c574e6b4d6d4d344d4463314d7a51335a69356b62324e34&fich=48522ff6-bf1e-4df8-a51e-cd2c8075347f.docx&Inline=true,315659,,,,Votação Deliberação,C,Comissões,Comissões,8450,Comissão de Assuntos Europeus ,N,Aprovado,25,,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
124,139943,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,Votação final global,G,Grupos Parlamentares,PS,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PS,,Substituição do texto a pedido do autor em 2025-07-03.,,,,2025,l17
320,139916,I,R,Projeto de Resolução,XVII,1,2025-06-03,Deslocação do Presidente da República ao Egito,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d784e6a6b324d3259354c5463344f4451744e4751354e433168595451304c5442694e44517a4d545531595463355a43356b62324d3d&fich=316963f9-7884-4d94-aa44-0b443155a79d.doc&Inline=true,315661,,,,Votação Deliberação,R,PAR,PAR,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Aprovado,25,,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
289,139952,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a adoção de orientações no que respeita às negociações europeias em curso sobre o Regulamento relativo à prevenção e combate ao abuso sexual de crianças (denominado ChatControl), de forma a assegurar a realização equilibrada dos princípios estruturantes do Estado de Direito ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a51794d4467795a4467794c5759304f4441744e4749355979316859544a694c5749795a544d7a4f5759345a445a6c4f53356b62324e34&fich=42082d82-f480-4b9c-aa2b-b2e339f8d6e9.docx&Inline=true,315581,,,,Votação final global,G,Grupos Parlamentares,PS,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",N,Aprovado,25,,Abstenção,A Favor,A Favor,Abstenção,Contra,A Favor,Abstenção,Contra,A Favor,2025-10-17,,A Favor,RP,,,PS,,,,,,2025,l17
150,139944,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a reorganização voluntária da produção vitivinícola na Região Demarcada do Douro com realocação dos direitos de benefício,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324a6a4e546b795a574e6c4c545a694f5449744e4455344f5330354f544d304c5755334d6d5178596d45324e54426c4d69356b62324e34&fich=bc592ece-6b92-4589-9934-e72d1ba650e2.docx&Inline=true,315293,,,,Votação final global,G,Grupos Parlamentares,IL,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,Contra,Abstenção,Abstenção,2025-10-17,,A Favor,RP,,,IL,,,,,,2025,l17
247,139947,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda a contratação de vigilantes da natureza pelo Instituto da Conservação da Natureza e das Florestas
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55355a54646d4d6a45794c574e684d5455744e446b774e7930354f5451354c54566a4d324668597a41354d544d7a4e43356b62324d3d&fich=59e7f212-ca15-4907-9949-5c3aac091334.doc&Inline=true,315487,,,,Votação final global,G,Grupos Parlamentares,L,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,L,,,,,,2025,l17
251,139921,I,J,Projeto de Lei,XVII,1,2025-06-03,"Carta dos direitos fundamentais dos reformados, pensionistas e idosos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324a694d6d49344e3251344c546b305a5451744e446c6a59533168596a52694c5463785a446b33596d45345a4452695a53356b62324e34&fich=bb2b87d8-94e4-49ca-ab4b-71d97ba8d4be.docx&Inline=true,315674,,,,Votação na generalidade,G,Grupos Parlamentares,PCP,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PCP,,,,,,2025,l17
235,139934,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a urgente recuperação, reabilitação e valorização do Castelo de Santo Estêvão, em Chaves",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251774e6d4a694e6d526d4c57466b4e6a4d744e4451785a533034597a6b304c5751304e5441334f4463355932566b5a53356b62324e34&fich=d06bb6df-ad63-441e-8c94-d4507879cede.docx&Inline=true,315474,,,,Votação Deliberação,G,Grupos Parlamentares,CH,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,25,,Abstenção,A Favor,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,A Favor,A Favor,2025-10-17,,A Favor,RP,,,CH,,,,,,2025,l17
134,139942,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a implementação imediata de uma linha de crédito financeiro, aos viticultores da Região Demarcada do Douro (RDD) e outras medidas",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426b4d6d4e6c4d4445784c54646a4d6d59744e4749794f5331695a5451324c5459315957526c5a6d4977596d52694e79356b62324e34&fich=0d2ce011-7c2f-4b29-be46-65adefb0bdb7.docx&Inline=true,315272,,,,Votação final global,G,Grupos Parlamentares,CH,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,2025-10-17,,A Favor,RP,,,CH,,,,,,2025,l17
72,139933,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a conclusão urgente das obras nas imediações envolventes do Santuário de Nossa Senhora de Aires, em Viana do Alentejo",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45335a6a51784e4445774c5451774d4449744e4468685a6930355a6d52684c54566a4e57466a4d4749774f5445775a53356b62324e34&fich=17f41410-4002-48af-9fda-5c5ac0b0910e.docx&Inline=true,315148,,,,Votação Deliberação,G,Grupos Parlamentares,CH,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,25,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,Abstenção,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,,,CH,,,,,,2025,l17
343,139937,I,R,Projeto de Resolução,XVII,1,2025-06-03,Pelo reconhecimento de direitos e por uma maior proteção e participação das pessoas idosas ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3259774f4463794f4755304c5746684f5755744e44686a4e7930344e3245344c5745794e4442694e324e6b5a5745315979356b62324e34&fich=f08728e4-aa9e-48c7-87a8-a240b7cdea5c.docx&Inline=true,315704,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,25,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,BE,,,,,,2025,l17
16,139953,I,P,Proposta de Lei,XVII,1,2025-06-03,"Altera o Código do Imposto sobre o Rendimento das Pessoas Coletivas, reduzindo as taxas gerais de IRC",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a59324e444e6c4d546c6b4c5756695a5455744e444d334e7931684d44426c4c5755354d445a684e4759785a4452695a53356b62324e34&fich=6643e19d-ebe5-4377-a00e-e906a4f1d4be.docx&Inline=true,315386,,,,Votação final global,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Aprovado,25,,A Favor,A Favor,Contra,A Favor,A Favor,Contra,Contra,Contra,A Favor,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
346,139938,I,R,Projeto de Resolução,XVII,1,2025-06-03,Reconhecimento do dia 22 de Dezembro como o «Dia nacional de respeito pelos idosos»,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466a4f444d354d6a59794c544d314e6a45744e47466a4f5331694d5442684c575a6b4f5745354e5441774d57526c4d43356b62324e34&fich=ac839262-3561-4ac9-b10a-fd9a95001de0.docx&Inline=true,315711,,,,Votação na generalidade,G,Grupos Parlamentares,CH,,,,Rejeitado,25,,Contra,A Favor,Abstenção,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,2025-10-17,,A Favor,RP,,,CH,,,,,,2025,l17
274,139936,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova a Carta dos Direitos da Cidadania Sénior,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3249355a5755344e7a566b4c5459344d546b744e4441335a43316859545a6b4c546c6a4d7a42684e6a68684d6a417a5a53356b62324d3d&fich=b9ee875d-6819-407d-aa6d-9c30a68a203e.doc&Inline=true,315715,,,,Votação na generalidade,G,Grupos Parlamentares,L,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,Contra,Abstenção,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,,,L,,,,,,2025,l17
260,139924,I,J,Projeto de Lei,XVII,1,2025-06-03,"Criminaliza o abandono de pessoa idosa e operacionaliza o seu direito de proteção contra a violência, procedendo à alteração do
Código Penal e do Código Civil
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4e6a4d6a4131596a51784c544d30595445744e47526b4e5330354e5459774c574a6b5a4455324d6a45774e5755334d53356b62324d3d&fich=3c205b41-34a1-4dd5-9560-bdd562105e71.doc&Inline=true,315690,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,A Favor,Abstenção,Contra,Contra,A Favor,Abstenção,Contra,A Favor,2025-10-17,,A Favor,RP,,,PAN,,,,,,2025,l17
337,139960,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Por políticas de combate à publicidade enganosa de criptoativos em plataformas de redes sociais, em cumprimento do Regulamento (UE) 2023/1114 do Parlamento Europeu e do Conselho, de 31 de maio de 2023",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a68684e4751314d6a4d344c5441784d4451744e44426b4e533035595463774c5751354e7a49794f4468694d3252694d53356b62324e34&fich=8a4d5238-0104-40d5-9a70-d972288b3db1.docx&Inline=true,315692,,,,Votação Deliberação,G,Grupos Parlamentares,PAN,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Aprovado,25,,Contra,A Favor,A Favor,Contra,Contra,A Favor,Abstenção,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PAN,,,,,,2025,l17
28,139958,I,P,Proposta de Lei,XVII,1,2025-06-03,"Introduz o regime de grupos de IVA, que consiste na consolidação dos saldos do IVA a pagar ou recuperar por parte dos membros de um grupo de entidades, unidas por vínculos financeiros, económicos e organizacionais",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324e684e5441344d7a4d314c545531595441744e446c6b4e533168593251784c5755334e474e6b5a4745355a6a466a4e43356b62324e34&fich=ca508335-55a0-49d5-acd1-e74cdda9f1c4.docx&Inline=true,315506,,,,Votação final global,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,25,,A Favor,A Favor,Abstenção,A Favor,A Favor,Abstenção,Contra,Contra,Abstenção,2025-10-17,,Abstenção,RP,,,,,,,,,2025,l17
12,139957,I,P,Proposta de Lei,XVII,1,2025-06-03,"Altera o Estatuto dos Benefícios Fiscais, aprovado em anexo ao Decreto-Lei n. º 215/89, de 1 de julho",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324533596d55775a544e6a4c57466c4e7a49744e446330597930354d446b324c546b314d7a56695a5445305a47497a5a43356b62324e34&fich=a7be0e3c-ae72-474c-9096-9535be14db3d.docx&Inline=true,315354,,,,Requerimento,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Rejeitado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,"O requerimento foi rejeitado, conforme os artigos 156.º e 157.º do Regimento da Assembleia da República",,,,,,,,2025,l17
277,139948,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Pela utilização de Inteligência Artificial para a prevenção e deteção de incêndios florestais no âmbito da execução do Plano «Floresta 2050, Futuro + Verde»",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d7a4d6a63325a6d497a4c5451325a4749744e4445334d5331685a57526a4c544d325a6d557a5a5464684f4445785953356b62324e34&fich=33276fb3-46db-4171-aedc-36fe3e7a811a.docx&Inline=true,315552,,,,Votação final global,G,Grupos Parlamentares,PAN,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PAN,,,,,,2025,l17
168,139941,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que conclua o processo de revalorização da carreira especial de Oficial de Justiça,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3255785a4459324f544d794c5749795a546b744e44637759793034596a426c4c574d3359545535596a5178596d45334f53356b62324e34&fich=e1d66932-b2e9-470c-8b0e-c7a59b41ba79.docx&Inline=true,315332,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,A Favor,Abstenção,Contra,A Favor,Abstenção,Abstenção,A Favor,A Favor,2025-10-17,,A Favor,RP,,,CH,,,,,,2025,l17
256,139951,I,R,Projeto de Resolução,XVII,1,2025-06-03,Apoio extraordinário às Associações Humanitárias de Bombeiros Voluntários,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a51314f446b7a4d7a426a4c5759334e7a49744e446b325a533035595745334c54466c4d7a5532597a453459544d7a5a69356b62324e34&fich=4589330c-f772-496e-9aa7-1e356c18a33f.docx&Inline=true,315510,,,,Votação final global,G,Grupos Parlamentares,PCP,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",N,Aprovado,25,,Contra,A Favor,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PCP,,,,,,2025,l17
14,139920,I,P,Proposta de Lei,XVII,1,2025-06-03,Aprova o Estatuto da Pessoa Idosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251334e5755335a6d4a694c575977597a49744e4749794e7930355a4449794c574e6c4d5456695954426b4e57466c4d43356b62324e34&fich=d75e7fbb-f0c2-4b27-9d22-ce15ba0d5ae0.docx&Inline=true,315368,,,,Votação na generalidade,V,Governo,Governo,8456,"Comissão de Trabalho, Segurança Social e Inclusão ",S,Aprovado,25,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,Abstenção,A Favor,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
158,139940,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que defina uma estratégia para responder à falta de Oficiais de Justiça e à dignificação das respetivas carreiras ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5979596a5977597a55334c5463334d6a63744e445578597930354d6d55784c546c685a44497a4d5759305a6a49304d79356b62324e34&fich=62b60c57-7727-451c-92e1-9ad231f4f243.docx&Inline=true,315312,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,BE,,,,,,2025,l17
259,139923,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova a Carta dos Direitos da Pessoa Idosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55344e44426d597a64684c546730596a67744e4459784d7930344e4449354c5451774e444a694e6a6b7a4d5449785953356b62324e34&fich=5840fc7a-84b8-4613-8429-4042b693121a.docx&Inline=true,315689,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PAN,,,,,,2025,l17
171,139950,I,J,Projeto de Lei,XVII,1,2025-06-03,"Reforça medidas urgentes de apoio às vítimas dos incêndios (Primeira alteração ao Decreto-Lei n.º 98-A/2025, de 24 de agosto)
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466c5a445a68596a597a4c544e694e7a4d744e475134595331684d324a6c4c544a6c59546b304e4756694d5459344d53356b62324d3d&fich=aed6ab63-3b73-4d8a-a3be-2ea944eb1681.doc&Inline=true,315508,,,,Votação final global,G,Grupos Parlamentares,PCP,8453,Comissão de Agricultura e Pescas ,N,Aprovado,25,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PCP,,,,,,2025,l17
