idCadastro,dadosDeputadoOrgaoPlenario,depId,depCadId,depNomeParlamentar,depGP,pt_ar_wsgode_objectos_DadosSituacaoGP,gpId,gpSigla,gpDtInicio,gpDtFim,depCPId,depCPDes,legDes,depSituacao,pt_ar_wsgode_objectos_DadosSituacaoDeputado,sioDes,sioDtInicio,depNomeCompleto,sioDtFim,depCargo,pt_ar_wsgode_objectos_DadosCargoDeputado,carId,carDes,carDtInicio
77,,16131.0,77.0,José Cesário,,,7261.0,PSD,2025-06-03,2025-11-27,22,Fora da Europa,XVII,,,Suspenso(Eleito),2025-06-03,José de Almeida Cesário,2025-06-04,,,,,
8499,,16132.0,8499.0,Flávio Martins,,,7261.0,PSD,2025-06-03,2025-11-27,22,Fora da Europa,XVII,,,Efetivo Temporário,2025-06-03,Flávio Alves Martins,2025-06-04,,,,,
8718,,16133.0,8718.0,Paula Medeiros,,,7261.0,PSD,2025-06-03,2025-11-27,22,Fora da Europa,XVII,,,Suplente,2025-06-03,Paula Maria Nunes de Medeiros,,,,,,
9190,,16134.0,9190.0,Maria Roliz,,,7261.0,PSD,2025-06-03,2025-11-27,22,Fora da Europa,XVII,,,Suplente,2025-06-03,Maria Cecília Chan Roliz,,,,,,
8778,,16135.0,8778.0,Nuno Simões de Melo,,,7262.0,CH,2025-06-03,2025-11-27,9,Guarda,XVII,,,Efetivo,2025-06-03,Carlos Nuno Gomes e Simões de Melo,,,,,,
8641,,16136.0,8641.0,Marisa Igreja,,,7262.0,CH,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Marisa Augusta Lourenço Igreja,,,,,,
9191,,16137.0,9191.0,Henrique Janela,,,7262.0,CH,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Henrique Fernandes Marques Janela,,,,,,
9192,,16138.0,9192.0,João Da Silva,,,7262.0,CH,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,João Pedro Simões da Silva,,,,,,
9193,,16139.0,9193.0,Maria Pamplona,,,7262.0,CH,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Maria de Fátima Santos Escudeiro de Amarante Pamplona,,,,,,
9194,,16140.0,9194.0,Aida Carvalho,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Efetivo,2025-06-03,Aida Maria Oliveira Carvalho,,,,,,
9195,,16141.0,9195.0,Ana Margarida Cardoso,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Ana Margarida Brito Cardoso,,,,,,
6920,,16142.0,6920.0,Fábio Pinto,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Fábio Fernandes Pinto,,,,,,
8658,,16143.0,8658.0,Miguel Will,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Miguel Angelo Almeida Will,,,,,,
9003,,16144.0,9003.0,Tania Martinho,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Tania Sofia Martins Martinho,,,,,,
8265,,16145.0,8265.0,António Miguel Carvalho,,,7263.0,PS,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,António Miguel Aldeia Carvalho,,,,,,
8863,,16146.0,8863.0,Dulcineia Catarina Moura,,,7261.0,PSD,2025-06-03,2025-11-27,9,Guarda,XVII,,,Efetivo,2025-06-03,Dulcineia Catarina Moura de Sousa Coito,,,,,,
4030,,16147.0,4030.0,António Carlos Peixoto,,,7261.0,PSD,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,António Carlos Sousa Gomes da Silva Peixoto,,,,,,
9196,,16148.0,9196.0,Carlos Miguel Cunha,,,7261.0,PSD,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Carlos Miguel da Costa Cunha,,,,,,
8809,,16149.0,8809.0,Cláudia Reis,,,7267.0,CDS-PP,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Cláudia Isabel Silva de Sá Guedes Ribeiro Reis,,,,,,
9197,,16150.0,9197.0,Susana Ferreira,,,7261.0,PSD,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,Susana Mafalda Tomás Ferreira,,,,,,
9198,,16151.0,9198.0,João Paulo Sousa,,,7261.0,PSD,2025-06-03,2025-11-27,9,Guarda,XVII,,,Suplente,2025-06-03,João Paulo Lucas Donas Botto Sousa,,,,,,
7340,,16152.0,7340.0,Gabriel Mithá Ribeiro,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Gabriel Sérgio Mithá Ribeiro,2025-09-21,,,3.0,Secretário,2025-06-03
7353,,16153.0,7353.0,Luís Paulo Fernandes,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Luís Paulo Pereira Fernandes,,,,,,
7890,,16154.0,7890.0,Cristina Vieira Henriques,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Cristina Maria Vieira Henriques,,,,,,
8946,,16155.0,8946.0,Rui Fernandes,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Rui Alexandre Nunes Fernandes,2025-09-21,,,,,
9199,,16156.0,9199.0,Joel Esperança,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Joel dos Reis Lopes Esperança,,,,,,
9200,,16157.0,9200.0,Maria Guinote,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Maria João Crispim Rebelo Guinote,,,,,,
7923,,16158.0,7923.0,Jose Sampaio,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Pedro José Valinha Sampaio,,,,,,
8865,,16159.0,8865.0,Edgar Ramalho,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Edgar Mendes Ramalho,,,,,,
9201,,16160.0,9201.0,Maria Caetano,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Maria Filipa de Carvalho Padrão Maia Caetano,,,,,,
9202,,16161.0,9202.0,Orlando Pereira,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Orlando Filipe Pereira,,,,,,
9203,,16162.0,9203.0,Rita Sofia Cerca,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Rita Sofia dos Santos Cerca,,,,,,
7470,,16163.0,7470.0,Katia Antunes,,,7262.0,CH,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Katia Dolores Galhardo Antunes,,,,,,
5600,,16164.0,5600.0,Eurico Brilhante Dias,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Eurico Jorge Nogueira Leite Brilhante Dias,,,,,,
8165,,16165.0,8165.0,Catarina Louro,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Ana Catarina de Moura Louro,,,,,,
7886,,16166.0,7886.0,Salvador Formiga,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Salvador Portugal Formiga,,,,,,
9204,,16167.0,9204.0,Ricardo Alexandre Lopes,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Ricardo Alexandre Pereira de Sousa Lopes,,,,,,
8848,,16168.0,8848.0,Diana Pais,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Diana Sofia dos Santos Pais,,,,,,
7426,,16169.0,7426.0,Lilibeth Ferreira,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Lilibeth Lopes Ferreira,,,,,,
9205,,16170.0,9205.0,Luís Duarte,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Luís Alberto Camilo Duarte,,,,,,
9206,,16171.0,9206.0,Natália Marim,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Natália Sofia Ferreira Luís Duarte Marim,,,,,,
7476,,16172.0,7476.0,Henrique Estrelinha,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Henrique André da Silva Nicolau Estrelinha,,,,,,
9207,,16173.0,9207.0,Maria Adelaide Luís,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Maria Adelaide Martins Paiva Luís,,,,,,
9208,,16174.0,9208.0,Diogo Ramalho,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Diogo Lucas Ramalho,,,,,,
9209,,16175.0,9209.0,Cristiana Moreira,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Cristiana Sofia Faustino Moreira,,,,,,
9210,,16176.0,9210.0,Rodrigo Escapa,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Rodrigo Cordeiro Malaca Escapa,,,,,,
9211,,16177.0,9211.0,Célia Afra,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Célia Maria Magalhães Brogueira Teixeira Afra,,,,,,
9212,,16178.0,9212.0,Carlos Manuel Matos,,,7263.0,PS,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Carlos Manuel Carreira da Fonseca Matos,,,,,,
6207,,16179.0,6207.0,Margarida Balseiro Lopes,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suspenso(Eleito),2025-06-03,Ana Margarida Balseiro de Sousa Lopes,,,,,,
6857,,16180.0,6857.0,Hugo Patrício Oliveira,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Hugo Patrício Martinho de Oliveira,,,,,,
7425,,16181.0,7425.0,Sofia Carreira,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Sofia Isabel Carreira,,,,,,
7317,,16182.0,7317.0,João Antunes dos Santos,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,João Paulo Antunes dos Santos,,,,,,
8916,,16183.0,8916.0,Ricardo Carvalho,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo,2025-06-03,Ricardo António Beato de Carvalho,,,,,,
7928,,16184.0,7928.0,Célia Freire,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Efetivo Temporário,2025-06-03,Célia Cristina Martins dos Santos Freire,,,,,,
7039,,16185.0,7039.0,Liliana Sousa,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Liliana Batista de Sousa,,,,,,
9213,,16186.0,9213.0,Dinis Francisco,,,7267.0,CDS-PP,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Dinis Filipe Silva Francisco,,,,,,
9214,,16187.0,9214.0,Cristina Pereira,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Cristina Isabel Silva Pereira,,,,,,
9215,,16188.0,9215.0,Cristiana Rosário,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Cristiana Ferreira do Rosário,,,,,,
9216,,16189.0,9216.0,André Loureiro,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,André da Costa Loureiro,,,,,,
9217,,16190.0,9217.0,José Barão,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,José Miguel de Jesus Pereira Barão,,,,,,
9218,,16191.0,9218.0,Sandrina Pedrosa,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Sandrina Marques Pais Pedrosa,,,,,,
9219,,16192.0,9219.0,Rui Viola,,,7261.0,PSD,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Rui Fernandes Figueiredo Viola,,,,,,
9220,,16193.0,9220.0,Ana Sofia Cardoso,,,7267.0,CDS-PP,2025-06-03,2025-11-27,10,Leiria,XVII,,,Suplente,2025-06-03,Ana Sofia de Oliveira Gomes Cardoso,,,,,,
4557,,16194.0,4557.0,Mariana Mortágua,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Mariana Rodrigues Mortágua,2025-09-21,,,,,
7040,,16195.0,7040.0,Fabian Figueiredo,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Fabian Filipe Figueiredo,2025-09-21,,,,,
7257,,16196.0,7257.0,Andreia Galvão,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Andreia Almeida Duarte Baptista Galvão,2025-09-21,,,,,
6645,,16197.0,6645.0,Ackssana Silva,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ackssana Rodrigues da Silva,,,,,,
4194,,16198.0,4194.0,Jorge Duarte Costa,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Jorge Duarte Gonçalves da Costa,,,,,,
6557,,16199.0,6557.0,Leonor Rosas,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Leonor Samara Rosas,,,,,,
9221,,16200.0,9221.0,Shahed Wadi,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Shahed Farouq Moh’d Wadi,,,,,,
8146,,16201.0,8146.0,Alfredo Martinho,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Alfredo Jorge Pereira Martinho,,,,,,
9222,,16202.0,9222.0,Maria Cristina Pereira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Cristina de Almeida Pereira,,,,,,
6601,,16203.0,6601.0,Tânia Russo,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tânia Alexandra do Carmo Russo,,,,,,
7259,,16204.0,7259.0,Luís Salgado,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Luís Filipe Garcia de Castro e Salgado,,,,,,
8825,,16205.0,8825.0,Cyntia Paula,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cyntia Pereira de Paula,,,,,,
9223,,16206.0,9223.0,Cátia Domingues,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Cátia Cristina Carvalho Domingues,,,,,,
5881,,16207.0,5881.0,Afonso Moreira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Afonso Maria da Silva Moreira,,,,,,
8151,,16208.0,8151.0,Aliyah Bhikha,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Aliyah Bhikha,,,,,,
7063,,16209.0,7063.0,Sónia Figueiredo,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sónia Sofia Pereira Figueiredo,,,,,,
7584,,16210.0,7584.0,David Ferreira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,David Machado Ferreira,,,,,,
7846,,16211.0,7846.0,Rita Cardoso,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Rita Durães Cardoso,,,,,,
8156,,16212.0,8156.0,Amílcar Morais,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Amílcar José Oliveira de Sousa Morais,,,,,,
6441,,16213.0,6441.0,Maria Helena Figueiredo,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Helena de Sousa Figueiredo,,,,,,
9224,,16214.0,9224.0,André Pedroso Almeida,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,André Pedroso de Lima Traça de Almeida,,,,,,
8796,,16215.0,8796.0,Catarina Lourenço,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Catarina Miranda Lourenço,,,,,,
7808,,16216.0,7808.0,Jorge Nogueira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Jorge Humberto Berardo Nogueira,,,,,,
2843,,16217.0,2843.0,Berta Ferreira Alves,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Berta Maria Bessone Ferreira Alves,,,,,,
9225,,16218.0,9225.0,José Augusto Raposo,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,José Augusto Peres Raposo,,,,,,
2828,,16219.0,2828.0,António Manuel Santos,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António Manuel Candeias Coelho dos Santos,,,,,,
6718,,16220.0,6718.0,Sónia Pedro,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sónia Isabel Vicente Pedro,,,,,,
6523,,16221.0,6523.0,Ricardo Almeida,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ricardo Gouveia de Almeida,,,,,,
8910,,16222.0,8910.0,Raquel Costa,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Raquel dos Santos Gonçalves Lindner Costa,,,,,,
9226,,16223.0,9226.0,Pedro Loução,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Daniel da Silva Loução,,,,,,
8674,,16224.0,8674.0,Nelson Calheiros,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Nelson José Bidarra Calheiros,,,,,,
7863,,16225.0,7863.0,Joana Teixeira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Joana Filipa Mourisca e Pires Teixeira,,,,,,
9227,,16226.0,9227.0,Iara Sobral,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Iara Dias Sobral,,,,,,
9228,,16227.0,9228.0,Tiago Castelhano,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Tiago André Lima Castelhano,,,,,,
5892,,16228.0,5892.0,Maria Sara Simões,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Sara Algodres Simões,,,,,,
6804,,16229.0,6804.0,Daniel Carapau,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Daniel José Martins Carapau,,,,,,
9229,,16230.0,9229.0,Diogo Machado,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Diogo Gil Machado,,,,,,
9230,,16231.0,9230.0,Samara Souza,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Samara Azevedo de Souza,,,,,,
8527,,16232.0,8527.0,Gonçalo Filipe,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Gonçalo Pereira Marques Filipe,,,,,,
9231,,16233.0,9231.0,Helena Pessoa,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Helena Maria Santos Brito Pessoa,,,,,,
6693,,16234.0,6693.0,Pedro Pisco,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Pedro Manuel Nunes Jorge Pisco,,,,,,
8316,,16235.0,8316.0,Vítor Lopes,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vítor Manuel Reis Gonçalves Lopes,,,,,,
9232,,16236.0,9232.0,Ana Sofia Calado,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Sofia Rodrigues Calado,,,,,,
6415,,16237.0,6415.0,Carlos Gonçalves,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Carlos Luís da Costa Gonçalves,,,,,,
6288,,16238.0,6288.0,João Morais,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,João Luís Lima de Morais,,,,,,
8971,,16239.0,8971.0,Sara Graça,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sara Patrícia de Barros Leitão da Graça,,,,,,
9233,,16240.0,9233.0,Ricardo Luís Duarte,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ricardo Luís Correia Martins de Barros Duarte,,,,,,
9234,,16241.0,9234.0,Paulo Jacinto Ferreira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Paulo Jacinto de Melo Antunes Ferreira,,,,,,
9235,,16242.0,9235.0,Camila Cameira,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Camila Geirinhas Cameira,,,,,,
9236,,16243.0,9236.0,Vasco Fernandes,,,7268.0,BE,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Vasco Ruela de Moura Salvador Fernandes,,,,,,
1655,,16244.0,1655.0,Telmo Correia,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Telmo Augusto Gomes de Noronha Correia,,,,,,
8723,,16245.0,8723.0,Paulo Núncio,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Paulo de Faria Lince Núncio,,,,,,
9237,,16246.0,9237.0,António Pedro Soares,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,António Pedro Carvalho Morais Soares,,,,,,
6777,,16247.0,6777.0,Maria Aldim,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Maria Luisa de Aguiar Aldim,,,,,,
9238,,16248.0,9238.0,Catarina Marinho,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Catarina Alexandra dos Santos Silva Teixeira Marinho,,,,,,
4427,,16249.0,4427.0,José Lino Ramos,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,José Lino Fonseca Ramos,,,,,,
9239,,16250.0,9239.0,João José Gouveia,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,João José Pinheiro Monge Lopes de Gouveia,,,,,,
8208,,16251.0,8208.0,Ana Faustino,,,7267.0,CDS-PP,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Raquel Paradela Gonçalves Lopes Morgadinho Faustino,,,,,,
6535,,16252.0,6535.0,André Ventura,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,André Claro Amaral Ventura,,,,,,
7342,,16253.0,7342.0,Rui Paulo Sousa,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Rui Paulo Duque Sousa,,,,,,
7385,,16254.0,7385.0,Marta Martins da Silva,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Marta Sofia Martins da Silva,,,,,,
7391,,16255.0,7391.0,Pedro Pessanha,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Pedro Manuel de Andrade Pessanha Fernandes,,,,,,
8918,,16256.0,8918.0,Ricardo Dias Pinto,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Ricardo Dias Pinto Blaufuks,,,,,,
8017,,16257.0,8017.0,Felicidade Vital,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Felicidade Maria da Silva Santos Vital de Alcântara,,,,,,
7338,,16258.0,7338.0,Bruno Nunes,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Bruno Miguel de Oliveira Nunes,,,,,,
7723,,16259.0,7723.0,José Barreira Soares,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,José Manuel Pombinho Barreira Soares,,,,,,
7971,,16260.0,7971.0,Patrícia Almeida,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Patrícia Isabel Morgado de Almeida,,,,,,
8418,,16261.0,8418.0,Madalena Cordeiro,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Madalena Simões Cordeiro,,,,,,
8951,,16262.0,8951.0,Rui Cardoso,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Efetivo,2025-06-03,Rui Miguel Candeias Cardoso,,,,,,
7904,,16263.0,7904.0,Luís Filipe Pereira,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Luís Filipe Ramos Gonçalves Pereira,,,,,,
6888,,16264.0,6888.0,Sofia Diniz,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Sofia de Figueiredo Seabra Diniz,,,,,,
9240,,16265.0,9240.0,Carolina Pereira,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Carolina Marinho Pereira,,,,,,
9241,,16266.0,9241.0,José Maria Dias,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,José Maria Landureza de Paiva Shirley Dias,,,,,,
7746,,16267.0,7746.0,Cristina Carvalho,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Ana Cristina Carreira Carvalho,,,,,,
8080,,16268.0,8080.0,Andrea Aleixo,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Andrea Victoria Malhado Vieira Ramos Lopes Aleixo,,,,,,
8872,,16269.0,8872.0,Eduardo Arêde,,,7262.0,CH,2025-06-03,2025-11-27,11,Lisboa,XVII,,,Suplente,2025-06-03,Eduardo Manuel Rodrigues Zagalo Coimbra Arêde,,,,,,
